Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Cost Per Item,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Case type (product.metafields.shopify.case-type),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Coil connection (product.metafields.shopify.coil-connection),Color (product.metafields.shopify.color-pattern),Compatible battery technology (product.metafields.shopify.compatible-battery-technology),Connection type (product.metafields.shopify.connection-type),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cookware/Bakeware material (product.metafields.shopify.cookware-bakeware-material),Costume theme (product.metafields.shopify.costume-theme),Dietary preferences (product.metafields.shopify.dietary-preferences),Dispenser type (product.metafields.shopify.dispenser-type),Display technology (product.metafields.shopify.display-technology),Dog age group (product.metafields.shopify.dog-age-group),Dog toy type (product.metafields.shopify.dog-toy-type),Doll/Playset features (product.metafields.shopify.doll-playset-features),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),E-cigarette/Vaporizer style (product.metafields.shopify.e-cigarette-vaporizer-style),E-liquid flavor (product.metafields.shopify.e-liquid-flavor),Fabric (product.metafields.shopify.fabric),Flavor (product.metafields.shopify.flavor),Hardware material (product.metafields.shopify.hardware-material),Ingredient category (product.metafields.shopify.ingredient-category),Material (product.metafields.shopify.material),Pipe shape (product.metafields.shopify.pipe-shape),Plant support material (product.metafields.shopify.plant-support-material),Power source (product.metafields.shopify.power-source),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Recommended age group (product.metafields.shopify.recommended-age-group),Size (product.metafields.shopify.size),Suitable for breed size (product.metafields.shopify.suitable-for-breed-size),Suitable for food processor type (product.metafields.shopify.suitable-for-food-processor-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for power equipment type (product.metafields.shopify.suitable-for-power-equipment-type),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Tool/Utensil material (product.metafields.shopify.tool-utensil-material),Toy/Game material (product.metafields.shopify.toy-game-material),Travel pillow shape (product.metafields.shopify.travel-pillow-shape),Vaping style (product.metafields.shopify.vaping-style),Variant Image,Variant Weight Unit,Variant Tax Code,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,_Pricing Brand,_Pricing Product Title,_Pixies Recommended Retail,_Market MSRP / Proxy,_Pricing Tier,_Gross Margin $,_Gross Margin %,_Pricing Method,_Price Confidence
efest-slim-k1-battery-charger,Efest Slim K1 Battery Charger,"<p class=""flex items-center text-base text-theme-secondary font-medium"" data-v-7d080a53="""" data-mce-fragment=""1"">Product Information</p>
<div id=""headlessui-disclosure-panel-65"" data-headlessui-state=""open"" data-v-7d080a53="""" data-mce-fragment=""1"">
<div class=""prod-text prose max-w-none font-light text-brand-primary px-6 pb-6"" data-v-7d080a53="""" data-mce-fragment=""1"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">The Efest Slim K1 Charger is a high quality with a cost-efficient and portable design. The Efest Slim K1 Charger is a single slot charger with Micro USB input and charges at 1A. The LED indicates when your battery is charging and when the battery is fully charged.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">The Efest Slim K1 Charger features reverse polarity, short circuit, overcharge protection and many more safety features. The Efest Slim K1 Charger can charge different types of 3.6V/3.7V lithium batteries commonly used in electronic cigarettes, flashlights, electric tools, and more.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><b data-mce-fragment=""1"">Features and Specs:</b></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Compatible with:<span data-mce-fragment=""1""> </span><span id=""product_description"" data-mce-fragment=""1"">10440, 14500, 14650, 16340, 16650, 17650, 17670, 18350, 18490, 18500, 18650, <span data-mce-fragment=""1"">20700, 21700,</span> 26650</span>
</li>
<li data-mce-fragment=""1""><span id=""product_description"" data-mce-fragment=""1"">Portable Design with Quality Piano Strings<br data-mce-fragment=""1""></span></li>
<li data-mce-fragment=""1"">Battery Life LED Indicator Light</li>
<li data-mce-fragment=""1"">Single Slot 5V/1A Micro USB Charger</li>
<li data-mce-fragment=""1"">AC Input Power: AC 100~240V 50/60Hz</li>
<li data-mce-fragment=""1"">DC Output Power: DC 5V 1A</li>
<li data-mce-fragment=""1"">DC Input Power: DC 5V 1A</li>
<li data-mce-fragment=""1"">1A CC Current: 1000mA (+/-10%)</li>
<li data-mce-fragment=""1"">Auto Cut-Off Voltage: 4.20 (+/-0.05V)</li>
<li data-mce-fragment=""1"">CV Cut-Off Current: &lt;100mA</li>
<li data-mce-fragment=""1"">Standby Current: &lt;20mA</li>
<li data-mce-fragment=""1"">Activation Current: 50mA~100mA</li>
<li data-mce-fragment=""1"">Auto Recharge Voltage: 4.10 (+/-0.10V)</li>
<li data-mce-fragment=""1"">Operation Temperature: 0C ~ 40C</li>
<li data-mce-fragment=""1"">Storage Temperature: -40C ~ 70C</li>
</ul>
</div>
</div>",Efest,Electronics > Electronics Accessories > Power > Battery Accessories > General Purpose Battery Chargers,External Battery Charger,"External Battery Charger, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,SLIMK1,113.3980925,shopify,deny,manual,12.99,4,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/battery-chargers-efest-slim-k1-2.jpg?v=1712855175,1,Efest Slim K1 Battery Charger,FALSE,Efest Slim K1 Battery Charger | Pixie's Pantry,Product Information The Efest Slim K1 Charger is a high quality with a cost-efficient and portable design. The Efest Slim K1 Charger is a single slot charger with Micro USB input and charges at 1A. The LED indicates when your battery is charging and when the battery is fully charged. The Efest Slim K1 Charger features…,Adults,,,,,,,,,,,,,,,,,,,,,Portable,,,,,,,,,Battery,,,Adults,,,,,,,,,,,,Portable,,lb,,TRUE,,,TRUE,,,active,,,,,,,,,
medusa-customs-pre-built-coils-5-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/pre-built-coils-pre-built-coils-2-pack-3.jpg?v=1712854586,16,Medusa Customs Pre-Built Coils (5 Pack),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medusa-replacement-glass-tanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Hellbeast25ML.jpg?v=1712853534,27,Medusa Customs Replacement Glass Tanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flwr-mesh-pipe-screens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/qiBBmfXFeNCJbDiIeTGD9whtn5Sn4SQSt18BqJ1K.jpg?v=1712852177,4,FLWR Mesh Pipe Screens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cotton-buds-10-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/thedepot_front.png?v=1712851758,8,Cotton Buds (10 Pack),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iso-basin-5-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/basin-pump_d1.png?v=1750430291,2,ISO Basin (5 Pack),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nylon-glass-brushes-10-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/THEDEPOT-NYGLSBRSH-3CT-10PK_brush1.png?v=1712851396,2,Nylon Glass Brushes (10 Pack),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
astral-project-gemstone-pipe-screens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/gyxyhjUv2vXQoY7vFQcvjUnZhfkoHdn6uL14Kh84.jpg?v=1712850913,3,Astral Project Gemstone Pipe Screens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cleaning-plugs-set-1,Cleaning Plugs Set,"<p class=""flex items-center text-base text-theme-secondary font-medium"" data-v-7d080a53="""" data-mce-fragment=""1"">Product Information</p>
<div id=""headlessui-disclosure-panel-52"" data-headlessui-state=""open"" data-v-7d080a53="""" data-mce-fragment=""1"">
<div class=""prod-text prose max-w-none font-light text-brand-primary px-6 pb-6"" data-v-7d080a53="""" data-mce-fragment=""1"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1""><b data-mce-fragment=""1"">Sizes:</b></span></li>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1""><b data-mce-fragment=""1"">Small:<span data-mce-fragment=""1""> </span></b>6mm to 16mm</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1""><b data-mce-fragment=""1"">Medium:<span data-mce-fragment=""1""> </span></b>8mm to 20mm</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1""><b data-mce-fragment=""1"">Large:</b><span data-mce-fragment=""1""> </span>9mm to 26mm</span></li>
</ul>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Perfect for cleaning glass</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Creates tight leak free seal on glass</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Make cleaning your glass fast, easy and hassle-free</span></li>
</ul>
<p data-mce-fragment=""1""><b data-mce-fragment=""1""><i data-mce-fragment=""1"">This product and all products on this site are intended and sold for legal purposes only.</i></b></p>
</div>
</div>",The Depot,Hardware > Plumbing > Plumbing Fittings & Supports > Pipe Caps & Plugs,Cleaning & Care,"Cleaning Accessories, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Sanitization Accessory",TRUE,Title,Default Title,,,,,,,,DEPOT-CLEAN-PLUGSET-3PK,68.0388555,shopify,deny,manual,12.99,4,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Depo_plug_set.jpg?v=1712850770,1,Cleaning Plugs Set,FALSE,Cleaning Plugs Set | Pixie's Pantry,"Product Information Sizes: Small: 6mm to 16mm Medium: 8mm to 20mm Large: 9mm to 26mm Perfect for cleaning glass Creates tight leak free seal on glass Make cleaning your glass fast, easy and hassle-free This product and all products on this site are intended and sold for legal purposes only.",Adults,,,,,,,,,,,,,,,,,,,,,,,,,Glass,,Glass,,,,,,Adults,,,,,,,,,,,,,,lb,,TRUE,,,TRUE,,,active,,,,,,,,,
nitecore-i4-external-battery-charger,Nitecore i4 External Battery Charger,"<p class=""flex items-center text-base text-theme-secondary font-medium"" data-v-7d080a53="""" data-mce-fragment=""1"">Product Information</p>
<div id=""headlessui-disclosure-panel-36"" data-headlessui-state=""open"" data-v-7d080a53="""" data-mce-fragment=""1"">
<div class=""prod-text prose max-w-none font-light text-brand-primary px-6 pb-6"" data-v-7d080a53="""" data-mce-fragment=""1"">
<ul class=""a-unordered-list a-vertical a-spacing-none"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Capable of setting the charging voltage of each bay individually</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Active Current Distribution (ACD) technology ensures optimal dispersal of charging current amongst installed batteries</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Compatible with: Li-ion / IMR / LiFePO4: 26650, 26500, 25500, 22650, 22500, 21700, 20700, 18700, 18650, 18500, 18490, 18350, 17670, 17650, 17500, 17350, 16650, 16340 (RCR123A), 16500, 14650, 14500, 14430, 14350, 13650, 13500, 13450, 12650, 12500, 12340, 10500, 10440, 10350, 10340 ; Ni-MH / Ni-Cd: AA, AAA, AAAA, C, D</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Reverse Polarity Protection prevents damage to both batteries and charger</span></li>
</ul>
</div>
</div>",Nitecore,Electronics > Electronics Accessories > Power > Battery Accessories > General Purpose Battery Chargers,External Battery Charger,"External Battery Charger, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,Nitecore-NEWi4,249.4758035,shopify,deny,manual,35.99,15.25,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/xkY5hf3NSroNSRhNw88B_NEWI4.png?v=1712849969,1,Nitecore i4 External Battery Charger,FALSE,Nitecore i4 External Battery Charger | Pixie's Pantry,"Product Information Capable of setting the charging voltage of each bay individually Active Current Distribution (ACD) technology ensures optimal dispersal of charging current amongst installed batteries Compatible with: Li-ion / IMR / LiFePO4: 26650, 26500, 25500, 22650, 22500, 21700, 20700, 18700, 18650, 18500, 1849…",Adults,,,,,,,,,,,,,,,,,,,,,Portable,,,,,,,,,Battery,,,Adults,,,,,,,,,,,,Portable,,lb,,TRUE,,,TRUE,,,active,,,,,,,,,
storz-bickel-venty-accessories,,,,,,,,,Seal Ring Set,,,,,,,,SNB-CA-VNTYACC-SLRNGST,136.077711,shopify,deny,manual,16.99,6,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/8HxphQZ3cQs2QBhKvtylkHgesEDFiLAl19H6RHvR.jpg?v=1745604313,6,Storz & Bickel Venty Accessories - Seal Ring Set,,,,,,,,,,,,Seal Ring Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/8HxphQZ3cQs2QBhKvtylkHgesEDFiLAl19H6RHvR.jpg?v=1745604313,lb,,,,,,,,,,,,,,,,,
efest-imate-r4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/iGd1Kzp3EW9lyYHSVk0XiG2KusCYg1kR25RuSwuL.jpg?v=1712763919,3,Efest Imate R4 Battery Charger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efest-imate-r2-battery-charger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/nsnGqnvRPqLMrpYaNvZ6gloM088lOghcRcHTfHBo.jpg?v=1712763778,4,Efest Imate R2 Battery Charger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elite-luc-v4-external-battery-charger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Kt2JpsnPxcpHPT9KOd9pF4c84uosO6ArwrIWLQIE.jpg?v=1712763640,4,Efest Elite LUC V4 Battery Charger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lookah-ant-vaporizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/zxqqBvj3cbWfDlQfhTiYb7mRcZB8d2UBgTFv07KF.jpg?v=1712763215,6,Lookah Ant Vaporizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mj-arsenal-saturn-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/MJARSENAL-WP-SATURN-_1.png?v=1712252971,5,MJ Arsenal Saturn Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-grinder-1b-2-5,,,,,,,,,Green,,,,,,,,HG-GRNDR-M1B63MM-GRN,368.5438006,shopify,deny,manual,16.99,6,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Red_ee28509e-d24a-49fc-bae2-1880f9e02fe9.png?v=1712182482,6,"Human Grade Grinder 1B (2.5"") - Green",,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Green_068eb251-0852-4422-a5b3-5aa33195e430.png?v=1712182482,oz,,,,,,,,,,,,,,,,,
formula-420-cleaner-a2,,,,,,,,,4oz,,,,,,,,FORMULA420-CLEAN-A3,498.951607,shopify,deny,manual,14.99,4.5,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/pgyDGMCDvxGimO0q0cGZX5i2UcG58NcmA0vNXNTh.jpg?v=1712171132,2,Formula 420 Cleaner - A2 - 4oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/pgyDGMCDvxGimO0q0cGZX5i2UcG58NcmA0vNXNTh.jpg?v=1712171132,lb,,,,,,,,,,,,,,,,,
softglass-x-andy-roth-totem-glass-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/XhXatQv2w171Y6dxmsWUTB2hXKwWAKYK4JHHUnqC.jpg?v=1712170938,4,Softglass x Andy Roth Totem Glass Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lookah-dinosaur,,,,,,,,,Green,,,,,,,,LOOKAH-WCV-DINO-GRN,498.951607,shopify,deny,manual,140.99,70,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Red.jpg?v=1712155797,5,Lookah Dinosaur - Green,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Green.jpg?v=1712155797,lb,,,,,,,,,,,,,,,,,
gemstone-spoon-pipes,,,,,,,,,Astrophyllite,,,,,,,,AP-HP-SPOON-ASTRPHLT,362.873896,shopify,deny,manual,32.99,14,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Tiger_sEye.jpg?v=1712091526,11,Gemstone Spoon Pipes - Astrophyllite,,,,,,,,,,,,Astrophyllite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Astrophyllite.jpg?v=1712091525,lb,,,,,,,,,,,,,,,,,
raw-terpd-cones,,,,,,,,,1 1-4 Terpd Cones - Yellow Kush (12),,,,,,,,RAW-CONE-114-TERPYLLW-6PK,498.951607,shopify,deny,manual,92.99,46,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/RocketBooster-SundaeDriver_12.png?v=1712079897,6,RAW Terp'd Cones - 1 1-4 Terpd Cones - Yellow Kush (12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/11-4TerpdCones-YellowKush_12.jpg?v=1712079896,lb,,,,,,,,,,,,,,,,,
raw-ethereal-rolling-papers,,,,,,,,,1 1-4,,,,,,,,RAW-PAP-114-ETHER-BX24,498.951607,shopify,deny,manual,87.99,43.5,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/KingSizeSlim.jpg?v=1712079514,2,RAW Ethereal Rolling Papers - 1 1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/11-4.jpg?v=1712079514,lb,,,,,,,,,,,,,,,,,
journey-pipe-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/x7XwDD82GoQC0nAcp9NOO4kLdHOXZx8JUDRrX3kN.jpg?v=1712079283,9,Journey Pipe 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
journey-pipe-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/zM8hy4YolROFcWbghgi8D5KSUWAU7MzDOiglFdIO.jpg?v=1712079061,5,Journey Pipe 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hellvape-tool-kit-v3-premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/RH4TbPWNZT0qBz4yD9uhSUTufr9enKjjmtX38VAi.jpg?v=1712078902,3,Hellvape Tool Kit V3 Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east-coasters-5-inch-dab-mats,East Coasters 5 inch Dab Mats,"<p class=""flex items-center text-base text-theme-secondary font-medium"" data-v-7d080a53="""" data-mce-fragment=""1"">Product Information</p>
<div id=""headlessui-disclosure-panel-75"" data-headlessui-state=""open"" data-v-7d080a53="""" data-mce-fragment=""1"">
<div class=""prod-text prose max-w-none font-light text-brand-primary px-6 pb-6"" data-v-7d080a53="""" data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Jerry Garcia Coaster</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Retail Unit:</strong><span data-mce-fragment=""1""> </span>One (1) Dab Mat</li>
<li data-mce-fragment=""1"">
<b data-mce-fragment=""1"">Diameter:</b> 5""</li>
<li data-mce-fragment=""1"">
<b data-mce-fragment=""1"">Type:</b> Round</li>
<li data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Material:<span data-mce-fragment=""1""> </span></strong>Recycled Rubber</li>
<li data-mce-fragment=""1"">Offical Partners with Jerry Garcia Family</li>
<li data-mce-fragment=""1""><strong data-mce-fragment=""1"">Made in USA</strong></li>
</ul>
<p data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><em data-mce-fragment=""1""><b data-mce-fragment=""1"">This product and all products on this site are intended and sold for legal purposes only.</b></em></p>
</div>
</div>",East Coasters,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Bakeware Accessories > Baking Mats & Liners,Dab Mats,"Dab Mat, Dab Mats, Pixies Clinical Registry, Precision Hardware, Adult Use 21+",TRUE,Title,Default Title,,,,,,,,ESTCSTRS-DM-5IN-CELJRY-SML,90.718474,shopify,deny,manual,14.99,4.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/CelestialJerrySmall.jpg?v=1712078746,1,East Coasters 5 inch Dab Mats,FALSE,East Coasters 5 inch Dab Mats | Pixie's Pantry,"Product Information Jerry Garcia Coaster Retail Unit: One (1) Dab Mat Diameter: 5"" Type: Round Material: Recycled Rubber Offical Partners with Jerry Garcia Family Made in USA This product and all products on this site are intended and sold for legal purposes only.",Adults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults,,,,,,,,,,,,,,lb,,TRUE,,,TRUE,,,active,,,,,,,,,
east-coasters-6-inch-dab-mats,East Coasters 6 inch Dab Mats,"<p class=""flex items-center text-base text-theme-secondary font-medium"" data-v-7d080a53="""" data-mce-fragment=""1"">Product Information</p>
<div id=""headlessui-disclosure-panel-72"" data-headlessui-state=""open"" data-v-7d080a53="""" data-mce-fragment=""1"">
<div class=""prod-text prose max-w-none font-light text-brand-primary px-6 pb-6"" data-v-7d080a53="""" data-mce-fragment=""1"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Jerry Garcia Wolf Coaster</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Retail Unit:</strong><span data-mce-fragment=""1""> </span>One (1) Dab Mat</li>
<li data-mce-fragment=""1"">
<b data-mce-fragment=""1"">Diameter:</b> 6""</li>
<li data-mce-fragment=""1"">
<b data-mce-fragment=""1"">Type:</b> Round</li>
<li data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Material:<span data-mce-fragment=""1""> </span></strong>100% Recycled Neoprene</li>
<li data-mce-fragment=""1"">Offical Partners with Jerry Garcia Family</li>
<li data-mce-fragment=""1""><strong data-mce-fragment=""1"">Made in USA</strong></li>
</ul>
<p data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><em data-mce-fragment=""1""><b data-mce-fragment=""1"">This product and all products on this site are intended and sold for legal purposes only.</b></em></p>
</div>
</div>",East Coasters,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Bakeware Accessories > Baking Mats & Liners,Dab Mats,"Dab Mat, Dab Mats, Pixies Clinical Registry, Precision Hardware, Adult Use 21+",TRUE,Title,Default Title,,,,,,,,ESTCSTRS-DM-6IN-JRYGRCWLFCSTR,113.3980925,shopify,deny,manual,16.99,6,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/JerryGarciaWolfCoaster.jpg?v=1712078653,1,East Coasters 6 inch Dab Mats,FALSE,East Coasters 6 inch Dab Mats | Pixie's Pantry,"Product Information Jerry Garcia Wolf Coaster Retail Unit: One (1) Dab Mat Diameter: 6"" Type: Round Material: 100% Recycled Neoprene Offical Partners with Jerry Garcia Family Made in USA This product and all products on this site are intended and sold for legal purposes only.",Adults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults,,,,,,,,,,,,,,lb,,TRUE,,,TRUE,,,active,,,,,,,,,
east-coasters-7-inch-dab-mats,,,,,,,,,Blastronaut,,,,,,,,ESTCSTRS-DM-7IN-BLSTRNT,158.7573295,shopify,deny,manual,27.99,10,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/SacredGeometry.jpg?v=1712078500,4,East Coasters 7 inch Dab Mats - Blastronaut,,,,,,,,,,,,Blastronaut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Blastronaut.jpg?v=1712078499,lb,,,,,,,,,,,,,,,,,
