Lighter Style,Collection,Product Title,Brand,Size,Case Qty,SKU,Barcode (PC),UPC Code (PC),Barcode (CS),UPC Code (CS),Distributor Price,MSRP (Retail),Sellable on Amazon?,Amazon SRP,Product Photo Preview,Product/Lifestyle Photos,,MSRP (Retail) Clean,Amazon SRP Clean,Piece SKU,Case SKU,Catalog Style,Catalog Collection,Catalog Product Title,Catalog Search,Catalog Search Normalized,Matched Product Title,Matched Product Handle,Matched Product URL,Product Match Score,Matched Variant Label,Variant Match Score,Primary Image URL,Gallery Image URLs,Image Count,Available,Match Status
Clipper,Four Twenty Clipper ,Four Twenty Clipper - Rasta,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-FT-RA
Case: RTL-02-A-US-FT-RA-MC",,810108341987,,10810108341984,4.2, $12.99/unit ,No,N/A,,,,12.99,,RTL-02-A-US-FT-RA,RTL-02-A-US-FT-RA-MC,Clipper,Four Twenty Clipper,Four Twenty Clipper - Rasta,Clipper | Four Twenty Clipper | Four Twenty Clipper - Rasta,clipper four twenty clipper four twenty clipper rasta,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,56,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Four Twenty Clipper ,Four Twenty Clipper - Tropical Groove,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-FT-TG
Case: RTL-02-A-US-FT-TG-MC",,810108341963,,10810108341960,4.2, $12.99/unit ,No,N/A,,,,12.99,,RTL-02-A-US-FT-TG,RTL-02-A-US-FT-TG-MC,Clipper,Four Twenty Clipper,Four Twenty Clipper - Tropical Groove,Clipper | Four Twenty Clipper | Four Twenty Clipper - Tropical Groove,clipper four twenty clipper four twenty clipper tropical groove,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,54,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Four Twenty Clipper ,Four Twenty Clipper - Wild,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-FT-WD
Case: RTL-02-A-US-FT-WD-MC",,810108341970,,10810108341977,4.2, $12.99/unit ,No,N/A,,,,12.99,,RTL-02-A-US-FT-WD,RTL-02-A-US-FT-WD-MC,Clipper,Four Twenty Clipper,Four Twenty Clipper - Wild,Clipper | Four Twenty Clipper | Four Twenty Clipper - Wild,clipper four twenty clipper four twenty clipper wild,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,54,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Trippy Hippy Clipper ,Trippy Hippy Clipper - Happy Hippy,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-TH-HH
Case: RTL-02-A-US-TH-HH-MC",,810108342045,,10810108342042,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-02-A-US-TH-HH,RTL-02-A-US-TH-HH-MC,Clipper,Trippy Hippy Clipper,Trippy Hippy Clipper - Happy Hippy,Clipper | Trippy Hippy Clipper | Trippy Hippy Clipper - Happy Hippy,clipper trippy hippy clipper trippy hippy clipper happy hippy,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,49,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Trippy Hippy Clipper ,Trippy Hippy Clipper - Road Trip,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-TH-RT
Case: RTL-02-A-US-TH-RT-MC",,810108342021,,10810108342028,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-02-A-US-TH-RT,RTL-02-A-US-TH-RT-MC,Clipper,Trippy Hippy Clipper,Trippy Hippy Clipper - Road Trip,Clipper | Trippy Hippy Clipper | Trippy Hippy Clipper - Road Trip,clipper trippy hippy clipper trippy hippy clipper road trip,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,50,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Trippy Hippy Clipper ,Trippy Hippy Clipper - Leafy,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-TH-LF
Case: RTL-02-A-US-TH-LF-MC",,810108342014,,10810108342011,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-02-A-US-TH-LF,RTL-02-A-US-TH-LF-MC,Clipper,Trippy Hippy Clipper,Trippy Hippy Clipper - Leafy,Clipper | Trippy Hippy Clipper | Trippy Hippy Clipper - Leafy,clipper trippy hippy clipper trippy hippy clipper leafy,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,51,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Trippy Hippy Clipper ,Trippy Hippy Clipper - Tie Dye,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-TH-TD
Case: RTL-02-A-US-TH-TD-MC",,810108342052,,10810108342059,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-02-A-US-TH-TD,RTL-02-A-US-TH-TD-MC,Clipper,Trippy Hippy Clipper,Trippy Hippy Clipper - Tie Dye,Clipper | Trippy Hippy Clipper | Trippy Hippy Clipper - Tie Dye,clipper trippy hippy clipper trippy hippy clipper tie dye,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,48,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Trippy Hippy Clipper ,Trippy Hippy Clipper - Peace of Life,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-TH-PL
Case: RTL-02-A-US-TH-PL-MC",,810108342038,,10810108342035,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-02-A-US-TH-PL,RTL-02-A-US-TH-PL-MC,Clipper,Trippy Hippy Clipper,Trippy Hippy Clipper - Peace of Life,Clipper | Trippy Hippy Clipper | Trippy Hippy Clipper - Peace of Life,clipper trippy hippy clipper trippy hippy clipper peace of life,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,50,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Vibrant Visions Clipper,Vibrant Visions Clipper - Hue Harmony,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-VV-HH
Case: RTL-02-A-US-VV-HH-MC",,810108342106,,10810108342103,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-02-A-US-VV-HH,RTL-02-A-US-VV-HH-MC,Clipper,Vibrant Visions Clipper,Vibrant Visions Clipper - Hue Harmony,Clipper | Vibrant Visions Clipper | Vibrant Visions Clipper - Hue Harmony,clipper vibrant visions clipper vibrant visions clipper hue harmony,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,54,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Vibrant Visions Clipper,Vibrant Visions Clipper - Earth Echo,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-VV-EE
Case: RTL-02-A-US-VV-EE-MC",,810108342090,,10810108342097,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-02-A-US-VV-EE,RTL-02-A-US-VV-EE-MC,Clipper,Vibrant Visions Clipper,Vibrant Visions Clipper - Earth Echo,Clipper | Vibrant Visions Clipper | Vibrant Visions Clipper - Earth Echo,clipper vibrant visions clipper vibrant visions clipper earth echo,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,54,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Vibrant Visions Clipper,Vibrant Visions Clipper - Cosmic Creation,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-VV-CR
Case: RTL-02-A-US-VV-CR-MC",,810108342076,,10810108342073,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-02-A-US-VV-CR,RTL-02-A-US-VV-CR-MC,Clipper,Vibrant Visions Clipper,Vibrant Visions Clipper - Cosmic Creation,Clipper | Vibrant Visions Clipper | Vibrant Visions Clipper - Cosmic Creation,clipper vibrant visions clipper vibrant visions clipper cosmic creation,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,54,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Vibrant Visions Clipper,Vibrant Visions Clipper - Color Crescendo,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-VV-CC
Case: RTL-02-A-US-VV-CC-MC",,810108342083,,10810108342080,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-02-A-US-VV-CC,RTL-02-A-US-VV-CC-MC,Clipper,Vibrant Visions Clipper,Vibrant Visions Clipper - Color Crescendo,Clipper | Vibrant Visions Clipper | Vibrant Visions Clipper - Color Crescendo,clipper vibrant visions clipper vibrant visions clipper color crescendo,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,54,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
